"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"deviance",104.762343438321,6.17225560152116,93.7811705460311,100.393013273101,104.386091800103,108.61992612096,117.875469447813,1.00893215942066,250
"mu_alpha",7.48586887870724,1.48337919517988,4.71472320016934,6.30865703842315,7.5122576301586,8.73482183302954,9.87603256249952,1.23857398926407,13
"mu_rho",0.732303725161626,0.124081490903501,0.520923818334762,0.635764486646872,0.718085339497371,0.827500188427071,0.978387271073994,1.23721034971868,13
"sigma_alpha",1.31886191202965,0.754871682371546,0.194328642028786,0.737586619062991,1.21939925331663,1.80229105041205,2.97365473127362,1.01197480360771,190
"sigma_rho",51.8210875990903,27.8385770677493,5.14288071775692,28.0045126708701,51.2610792859646,76.1245911623983,97.4508528174618,1.01040891126006,410
